id_respondente,sexo_desc,escolaridade_desc,raca_desc,religiao_desc,rend1_desc,rend2_desc,regiao_desc,cond_desc,porte_desc,p4_desc,p6a_desc,p6b_desc,p6c_desc,p6d_desc,p6e_desc,idade_num,idade_num_norm,p5_desc
319,FEM,Superior completo,Amarela,Católica Apostólica Romana,MAIS DE 5 A 10,MAIS DE 10 A 20,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,31.0,0.20270270270270274,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
320,MAS,Superior completo,Amarela,Outras Evangélicas específicas,MAIS DE 10 A 20,MAIS DE 10 A 20,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,"Não concorda, nem discorda",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,60.0,0.5945945945945946,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
321,FEM,3ª série,Preta,Evangélica - Não sabe especificar,NÃO RESPONDEU,NÃO RESPONDEU,NORDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Concorda em parte,Concorda em parte,Discorda em parte,Discorda em parte,Discorda totalmente,43.0,0.3648648648648649,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
322,FEM,Analfabeto,Branca,Assembléia de Deus,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 50.001 A 100.000,Vendedor ambulante/ Camelô,Discorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,65.0,0.6621621621621622,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
323,MAS,8ª série (ou 9º ano),Preta,Outras Evangélicas específicas,ATÉ 1,NÃO RESPONDEU,NORDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,57.0,0.5540540540540541,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
324,FEM,8ª série (ou 9º ano),Parda,Batista/ Metodista/ Presbiteriana,NÃO RESPONDEU,NÃO RESPONDEU,NORDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Discorda em parte,Discorda totalmente,Discorda totalmente,Discorda totalmente,Discorda totalmente,63.0,0.6351351351351352,Tenho visto mais pessoas trabalhando nos semáforos/ruas
325,MAS,1ª série (ou 2º ano),Preta,Outras Evangélicas específicas,NÃO RESPONDEU,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Não sabe/ Não respondeu,Concorda totalmente,"Não concorda, nem discorda",Concorda totalmente,Concorda totalmente,64.0,0.6486486486486487,Não sabe/ Não respondeu
326,MAS,2ª série,Branca,Não respondeu,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda em parte,Concorda em parte,Discorda em parte,Concorda em parte,18.0,0.02702702702702703,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
327,MAS,8ª série (ou 9º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Discorda em parte,Concorda em parte,Discorda totalmente,Discorda em parte,Concorda totalmente,52.0,0.4864864864864865,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
328,MAS,Superior completo,Branca,"Ateu, não tem religião",MAIS DE 2 A 5,MAIS DE 5 A 10,SUDESTE,INTERIOR,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda totalmente,27.0,0.14864864864864868,Tenho visto mais pessoas trabalhando nos semáforos/ruas
329,MAS,3ª série (ou 4º ano),Preta,Evangélica - Não sabe especificar,ATÉ 1,MAIS DE 1 A 2,SUDESTE,PERIFERIA,MAIS DE 500.000,"Bico de serviços de beleza (cabeleireiro, barbeiro, manicure, depilação, entre outros)",Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,55.0,0.5270270270270271,Tenho visto mais pessoas trabalhando nos semáforos/ruas
330,MAS,8ª série (ou 9º ano),Parda,Evangélica - Não sabe especificar,MAIS DE 1 A 2,MAIS DE 1 A 2,SUL,INTERIOR,DE 20.001 A 50.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda totalmente,36.0,0.2702702702702703,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
331,FEM,Superior incompleto,Branca,Assembléia de Deus,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 5 A 10,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Cuidar de idosos,Concorda em parte,Concorda em parte,Discorda em parte,Concorda em parte,Concorda totalmente,20.0,0.05405405405405406,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
332,MAS,Superior completo,Branca,Outras Evangélicas específicas,MAIS DE 2 A 5,MAIS DE 2 A 5,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,50.0,0.45945945945945943,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
333,FEM,3ª série,Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 5 A 10,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Trabalhar como babá/ cuidar de crianças,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Concorda em parte,25.0,0.1216216216216216,Não sabe/ Não respondeu
334,MAS,Superior incompleto,Parda,Espírita/ Kardecista,ATÉ 1,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 50.001 A 100.000,Dar aula particular/ aula de reforço,Discorda em parte,Discorda em parte,Discorda totalmente,Discorda totalmente,Discorda em parte,41.0,0.33783783783783783,Tenho visto mais pessoas trabalhando nos semáforos/ruas
335,MAS,3ª série (ou 4º ano),Parda,É religioso mas não segue nenhuma/ Agnóstico,ATÉ 1,ATÉ 1,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,72.0,0.7567567567567568,Tenho visto mais favelas/barracos/áreas ocupadas
336,MAS,1ª série,Branca,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORTE,INTERIOR,DE 20.001 A 50.000,Trabalhar como babá/ cuidar de crianças,Concorda em parte,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda em parte,18.0,0.02702702702702703,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
337,MAS,6ª série (ou 7º ano),Branca,Assembléia de Deus,NÃO RESPONDEU,NÃO RESPONDEU,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,61.0,0.6081081081081081,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
338,FEM,6ª série (ou 7º ano),Branca,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,NÃO RESPONDEU,SUL,INTERIOR,DE 20.001 A 50.000,Vender roupas e outros artigos usados,Concorda em parte,Concorda totalmente,Discorda em parte,Concorda em parte,"Não concorda, nem discorda",44.0,0.3783783783783784,Tenho visto mais pessoas trabalhando nos semáforos/ruas
339,MAS,3ª série,Parda,Católica Apostólica Romana,NÃO RESPONDEU,NÃO RESPONDEU,SUL,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,22.0,0.08108108108108109,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
340,FEM,Superior completo,Parda,Outras Evangélicas específicas,MAIS DE 5 A 10,MAIS DE 10 A 20,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,36.0,0.2702702702702703,Tenho visto mais pessoas trabalhando nos semáforos/ruas
341,FEM,3ª série,Branca,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Discorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Discorda totalmente,50.0,0.45945945945945943,Tenho visto mais favelas/barracos/áreas ocupadas
342,FEM,Superior completo,Branca,Católica Apostólica Romana,MAIS DE 5 A 10,MAIS DE 10 A 20,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,"Não concorda, nem discorda",Concorda totalmente,Discorda totalmente,"Não concorda, nem discorda",Concorda totalmente,49.0,0.44594594594594594,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
343,FEM,Superior completo,Preta,Batista/ Metodista/ Presbiteriana,MAIS DE 1 A 2,MAIS DE 2 A 5,CENTRO OESTE,INTERIOR,DE 100.001 A 500.000,"Bico de serviços de beleza (cabeleireiro, barbeiro, manicure, depilação, entre outros)",Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda em parte,Discorda totalmente,22.0,0.08108108108108109,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
344,MAS,Superior completo,Branca,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 5 A 10,MAIS DE 5 A 10,SUL,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,43.0,0.3648648648648649,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
345,MAS,6ª série (ou 7º ano),Parda,"Ateu, não tem religião",NÃO TEM RENDIMENTO PESSOAL,NÃO RESPONDEU,SUL,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda em parte,Discorda totalmente,Discorda em parte,Discorda em parte,19.0,0.04054054054054057,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
346,MAS,3ª série,Branca,Deus é Amor,ATÉ 1,ATÉ 1,SUL,INTERIOR,ATÉ 5.000,Não precisou fazer atividade extra,"Não concorda, nem discorda",Concorda totalmente,Concorda em parte,Concorda totalmente,"Não concorda, nem discorda",42.0,0.3513513513513513,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
347,FEM,3ª série,Branca,Católica Apostólica Romana,ATÉ 1,ATÉ 1,SUDESTE,INTERIOR,DE 50.001 A 100.000,"Produzir alimentos em casa para vender (bolos, pães, doces, refeições, etc.)",Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,35.0,0.2567567567567568,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
348,MAS,8ª série (ou 9º ano),Preta,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 1 A 2,MAIS DE 1 A 2,CENTRO OESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda totalmente,"Não concorda, nem discorda",Concorda totalmente,Concorda totalmente,24.0,0.10810810810810811,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
349,MAS,Superior incompleto,Branca,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 1 A 2,MAIS DE 2 A 5,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda em parte,Concorda em parte,Discorda totalmente,Concorda totalmente,25.0,0.1216216216216216,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
350,FEM,7ª série (ou 8º ano),Parda,Outras Evangélicas específicas,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Concorda totalmente,"Não concorda, nem discorda",Discorda totalmente,25.0,0.1216216216216216,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
351,FEM,3ª série,Branca,Outras religiões,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,PERIFERIA,MAIS DE 500.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Concorda em parte,Não sabe/ Não respondeu,Discorda totalmente,Discorda totalmente,Concorda totalmente,63.0,0.6351351351351352,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
352,MAS,3ª série,Parda,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,INTERIOR,MAIS DE 500.000,"Atuar como motorista e/ou realizar entregas por aplicativo (Uber, 99, Ifood, Rappi e etc.)",Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,52.0,0.4864864864864865,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
353,FEM,8ª série (ou 9º ano),Preta,Outras Evangélicas específicas,ATÉ 1,ATÉ 1,NORTE,CAPITAL,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda totalmente,55.0,0.5270270270270271,Tenho visto mais pessoas trabalhando nos semáforos/ruas
354,MAS,2ª série,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,34.0,0.24324324324324326,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
355,FEM,Superior completo,Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 5 A 10,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda totalmente,Concorda totalmente,45.0,0.3918918918918919,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
356,MAS,Pré-escola (ou 1º ano),Parda,Assembléia de Deus,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,89.0,0.9864864864864866,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
357,FEM,3ª série,Parda,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda em parte,55.0,0.5270270270270271,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
358,FEM,3ª série,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 20.001 A 50.000,"Fazer trabalhos manuais, como bijuterias, artesanatos",Concorda em parte,Discorda em parte,Concorda totalmente,Concorda em parte,Concorda totalmente,41.0,0.33783783783783783,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
359,FEM,8ª série (ou 9º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda em parte,41.0,0.33783783783783783,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
360,MAS,4ª série (ou 5º ano),Branca,Católica Apostólica Romana,NÃO RESPONDEU,ATÉ 1,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não sabe/ Não respondeu,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,52.0,0.4864864864864865,Não sabe/ Não respondeu
361,MAS,Superior incompleto,Branca,Batista/ Metodista/ Presbiteriana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda em parte,Concorda em parte,20.0,0.05405405405405406,Tenho visto mais pessoas trabalhando nos semáforos/ruas
362,FEM,Superior incompleto,Branca,Outras Evangélicas específicas,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda em parte,43.0,0.3648648648648649,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
363,MAS,3ª série,Parda,Outras Evangélicas específicas,MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,48.0,0.43243243243243246,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
364,MAS,3ª série,Branca,Católica Apostólica Romana,ATÉ 1,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 100.001 A 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda em parte,Concorda em parte,Concorda em parte,Discorda totalmente,Concorda totalmente,58.0,0.5675675675675675,Tenho visto mais pessoas trabalhando nos semáforos/ruas
365,MAS,3ª série,Parda,Outras Evangélicas específicas,MAIS DE 1 A 2,MAIS DE 5 A 10,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda em parte,Concorda em parte,22.0,0.08108108108108109,Tenho visto mais pessoas trabalhando nos semáforos/ruas
366,FEM,4ª série (ou 5º ano),Branca,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,63.0,0.6351351351351352,Tenho visto mais pessoas trabalhando nos semáforos/ruas
367,FEM,3ª série,Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,51.0,0.472972972972973,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
368,FEM,3ª série,Parda,"Afro-Brasileiras (Umbanda, Candomblé, etc)",MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 100.001 A 500.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,20.0,0.05405405405405406,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
369,MAS,3ª série,Parda,"Ateu, não tem religião",MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,Concorda totalmente,26.0,0.13513513513513514,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
